id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
11238335,Quarto amplo próximo ao Arpoador,58596666,Lucia,Ipanema,-22.986671447753903,-43.194129943847656,Private room,250,3,3,2022-01-02,0.04,3,349,1
625176033471139975,Studio  Copa Conforto - praia e homeoffice,239399349,Helena,Copacabana,-22.96561,-43.17635,Entire home/apt,573,2,29,2022-12-11,3.8,1,125,29
771653440051991985,Apartamento em Copacabana - 4 pessoas.,489600757,Marília,Copacabana,-22.96883,-43.18561,Entire home/apt,1000,2,0,,,3,336,0
54161515,Apartamento tranquilo no melhor de Copacabana,22680818,Isabel,Copacabana,-22.96964,-43.1867,Entire home/apt,485,2,10,2022-10-13,0.87,1,10,10
2590568,lovely 3BD in best of Rio,2061412,Liliane,Leblon,-22.9843,-43.22797,Entire home/apt,4336,2,4,2017-07-21,0.05,2,303,0
703740693911371235,Apartamento com varanda próximo praia Copacabana,167289482,Joselia,Copacabana,-22.96307,-43.17708,Entire home/apt,664,3,2,2022-11-15,0.81,4,47,2
22664836,Ipanema sala 2 quartos Vp 207,152217261,Taina,Ipanema,-22.98555,-43.20036,Entire home/apt,1061,1,50,2022-12-11,0.84,12,310,15
629833134359513334,Suíte espaçosa no coração de Ipanema,11369341,Augusto,Ipanema,-22.98235,-43.20551,Private room,650,3,2,2022-11-15,0.55,2,302,2
52530381,"Lo mejor de Copacabana!!
Tus vacaciones perfectas!",425175409,Elena,Copacabana,-22.96985,-43.18611,Entire home/apt,270,2,7,2022-12-13,0.47,1,304,5
46705865,Apto 2 qts Econômico em Copacabana quadra praia,459544,Cristina,Copacabana,-22.97562,-43.18939,Entire home/apt,440,30,0,,,52,269,0
13975249,ALUGUEL CASA PARA OLIMPIEDAS 2016,83346949,Marcela,Jacarepaguá,-22.96559,-43.41446,Entire home/apt,3000,3,0,,,2,358,0
2683443,Apartamento  no coração do Leblon,13735464,Marcus,Leblon,-22.98531,-43.219704,Entire home/apt,786,5,11,2022-09-10,0.11,1,355,3
54263044,Encantador Quarto/Sala na Barão de Ipanema,91654021,Daniel,Copacabana,-22.97432,-43.18881,Entire home/apt,1249,3,0,,,145,180,0
584211,Studio 1 Apartment in Copacabana,2160341,Tony,Copacabana,-22.96277,-43.17539,Entire home/apt,424,4,79,2022-12-19,0.64,2,160,12
783897878629525672,"Copa Lux - Copacabana, Lux and Beach",30165706,Yes Temporada,Copacabana,-22.96348,-43.17339,Entire home/apt,1426,1,0,,,48,358,0
6479659,Beautiful Room in Tropical Mansion,2521176,Casa,Santa Teresa,-22.92527,-43.18935,Private room,729,2,13,2022-12-21,0.15,6,336,1
727012657100005260,Na quadra da praia de Copacabana,481597916,Margareth,Copacabana,-22.9657204,-43.1782239,Entire home/apt,164,1,7,2022-12-14,2.8,1,211,7
42016034,Copacabana Duplex luxo com vista para o mar,332911682,Jaqueline,Copacabana,-22.96913,-43.18002,Entire home/apt,1614,2,43,2022-12-17,1.59,1,329,19
47316218,"Suíte,banho privado, tranquila.",322165947,Damasceno,Leme,-22.96203,-43.16838,Private room,480,1,0,,,4,362,0
53662912,"Lindo Studio! Praia de Botafogo, 5mints Copacabana",74652696,Andreia,Botafogo,-22.94614,-43.18371,Entire home/apt,700,4,7,2022-09-11,0.59,22,75,7
40868215,Estúdio Moderno & Confortável em Ótima Localização,20561832,Pedro,Flamengo,-22.92782,-43.17557,Entire home/apt,437,2,128,2022-12-22,3.5,4,75,43
788560277473093788,"Barra!
Ao lado Parque Olímpico!",74652696,Andreia,Jacarepaguá,-22.969535395029023,-43.39198353952284,Entire home/apt,500,5,0,,,22,81,0
17211063,Apartamento 3 Quartos Copacabana RP09,27994357,Henrique,Ipanema,-22.98666,-43.19282,Entire home/apt,800,4,1,2019-10-07,0.03,39,118,0
51087544,Lindo apart. Copacabana Leme vista mar 3quartos,41703162,Fabiana,Copacabana,-22.96504,-43.17311,Entire home/apt,1200,3,29,2022-12-27,2.4,1,286,29
53394563,Apartamento completo a 1 min da Praia de Copa,3762734,Nino,Copacabana,-22.96843,-43.18103,Entire home/apt,600,5,1,2022-09-12,0.27,1,29,1
20357907,Apartamento em Copacabana! 3 minutos da praia⭐⭐⭐⭐⭐,64059338,Marcio,Copacabana,-22.96351,-43.17615,Entire home/apt,689,3,70,2022-12-21,1.29,1,277,22
588935552533142851,2 Quadras da Praia de Copacabana Apto Qto e Sala,433066529,Ana Bela,Copacabana,-22.96305,-43.17589,Entire home/apt,919,2,4,2022-12-22,2.55,2,312,4
26897486,Coração de Copacabana.,191328735,Maria Célia,Copacabana,-22.96179,-43.17463,Entire home/apt,229,3,106,2022-12-26,2.05,2,132,44
47020137,LEBLON - TOP LOCATION - Serviced Apartment,924233,Carl,Leblon,-22.98462,-43.22791,Entire home/apt,756,2,31,2022-11-23,1.73,1,124,20
54068171,"Vila agradável em Copacabana! 
com vaga de carro!",337762439,Thiago,Copacabana,-22.96256,-43.176,Entire home/apt,960,5,18,2022-11-22,1.51,3,277,18
22372682,SOUTH BEACH Residence,44859919,Sergio,Copacabana,-22.97319,-43.18719,Entire home/apt,472,3,56,2022-11-28,0.92,4,145,16
762381179396243872,Abq101| Apartment with outdoor area in Leblon,1982737,Estadia,Leblon,-22.985465,-43.2290614,Entire home/apt,381,1,0,,,107,54,0
914379,A room in to Copacabana,4907639,João Felipe,Copacabana,-22.96503,-43.17936,Private room,1900,1,1,2016-02-11,0.01,2,365,0
39776258,Casa Babilônia - Suíte Branca . 4 pessoas,6687502,Casa Babilônia,Leme,-22.96151,-43.17151,Private room,640,2,0,,,9,0,0
76245,Spacious Home Heart of Rio290m4QT. Discount10%week,406651,Diogo,Copacabana,-22.98192,-43.19397,Entire home/apt,3922,2,129,2022-09-12,0.93,1,259,2
16233000,Cozy and silent loft in Lapa - Rio de Janeiro,106050719,Natalia,Centro,-22.91364,-43.18401,Entire home/apt,450,3,90,2022-12-07,1.23,1,153,19
776235918851726432,Atlântica Vista Mar Copacabana,349243934,Darah,Copacabana,-22.96586,-43.17381,Entire home/apt,2320,6,0,,,2,364,0
643478622868284561,Good Vibes Only Tc610,164822022,Priscilla,Copacabana,-22.97594,-43.18972,Entire home/apt,1463,1,0,,,36,77,0
17810246,"STUDIO HELOISA  64,COPACABANA",4884558,Anselmo,Copacabana,-22.981934,-43.190548,Entire home/apt,560,3,18,2022-10-23,0.31,7,104,15
54298972,Cobertura encantadora em Ipanema com piscina.,439816887,Rosineli,Ipanema,-22.985641,-43.196159,Entire home/apt,800,2,0,,,1,362,0
576198412123425318,Curtição no Rio – 3 quartos cerca mar,91654021,Daniel,Copacabana,-22.96832,-43.18149,Entire home/apt,1878,5,0,,,145,145,0
42188643,Luxurious 200m2 Apto in front of the Copa Beach,50925994,Alexandre,Copacabana,-22.96878,-43.18043,Entire home/apt,1300,2,4,2022-04-24,0.25,2,172,3
54116582,Studio vista para o mar a 20 mt da Av. Atlântica,113495228,Carmen,Copacabana,-22.98217,-43.19149,Entire home/apt,679,3,7,2022-12-13,0.69,1,298,7
22691515,Penthouse with Private Pool half block from beach,30721359,I Live Global,Leblon,-22.986331939697266,-43.225128173828125,Entire home/apt,10277,3,14,2022-11-27,0.27,26,185,7
41761489,Copacabana Posto 3 Próx Copacabana Palace,98505811,Edimilson,Copacabana,-22.9687,-43.18182,Private room,1842,1,0,,,1,83,0
780271686627665872,Apto aconchegante em Ipanema,81188841,Mariana,Ipanema,-22.98179,-43.19986,Entire home/apt,806,1,0,,,1,1,0
658656086228136088,Ipanema Spacious and bright apartment,2107805,Matthieu,Copacabana,-22.98206530918643,-43.1947045116394,Entire home/apt,2414,4,0,,,2,301,0
16939877,ReCanto dos Pássaros/Suíte /Bem-te-vi,113212855,Telma Montenegro,Guaratiba,-22.9934,-43.59075,Private room,220,1,2,2017-10-14,0.03,2,175,0
46869277,"Quarto aconchegante a duas quadras da praia, Copa",179751778,Rafael,Copacabana,-22.9678,-43.1824,Private room,414,3,2,2022-10-31,0.08,1,305,1
638234346534092673,Tabas | ANO NOVO em Ipanema | LB0002,341887136,Tabas,Leblon,-22.98459,-43.22407,Entire home/apt,1834,5,0,,,228,16,0
13136899,Best Location Best Living in Rio de Janeiro,40050886,Ricardo,Copacabana,-22.98356,-43.19017,Entire home/apt,1974,2,18,2022-10-13,0.23,1,147,5
614432572973392887,"Praiana Home, duas quadras da praia de Copacabana",380962269,Izabel Cristina,Copacabana,-22.96411,-43.17893,Entire home/apt,303,3,19,2022-12-18,2.53,1,88,19
14319030,Apartamento Nossa Senhora #703,4581272,Diogo Rio Habitat,Copacabana,-22.97081,-43.1867,Entire home/apt,493,3,38,2022-11-27,0.49,16,264,9
99547,Lapa Archs | Santa Teresa best studio for 2 people,524101,Fabiana,Santa Teresa,-22.91491,-43.18296,Entire home/apt,316,3,63,2022-11-13,0.53,2,233,2
1223867,Loft in Copacabana,6668899,Paulo Marcos,Copacabana,-22.9836,-43.19223,Entire home/apt,239,5,369,2022-12-11,3.66,7,285,55
751452122374417563,loft with side sea view,206311432,Igor,Copacabana,-22.96565,-43.17493,Entire home/apt,242,1,6,2022-12-15,3.75,6,38,6
43109951,"CopaNema - Francisco Sá, 88 entre Copa & Ipanema!",90782003,Caio Mendes,Copacabana,-22.98339,-43.19308,Entire home/apt,336,3,25,2022-12-26,0.93,2,284,15
22927866,SUÍTE APART HOTEL CIDADE OLÍMPICA,25130130,Fabio,Jacarepaguá,-22.96906,-43.38794,Entire home/apt,459,2,75,2022-12-17,1.28,7,32,33
736068260466248216,“Flat” em Copacabana (Quadra praia),75570233,Junior,Copacabana,-22.97347,-43.18713,Entire home/apt,1014,2,0,,,1,92,0
46151770,Apartamento VIP no Leblon,340982658,Simone,Leblon,-22.98339,-43.22225,Entire home/apt,7500,4,0,,,3,358,0
6244473,Beautiful well located apartment,12899711,Mara,Ipanema,-22.98734,-43.19072,Entire home/apt,857,2,159,2022-12-19,1.77,1,320,7
23566811,Coração de Copacabana,173844349,Nelson,Copacabana,-22.96519,-43.17538,Entire home/apt,159,4,8,2022-11-15,0.21,1,303,4
22349793,Lindo apartamento no charmoso bairro do Leme,21932301,Marcello,Leme,-22.96324,-43.1692,Entire home/apt,800,2,31,2022-10-16,0.51,1,104,6
7542574,Excelent apartment beachfront,4645921,Alessia,Barra da Tijuca,-23.01503,-43.29899,Entire home/apt,634,4,37,2022-11-15,0.43,1,33,13
772968093908544308,Apartamento aconchegante,192191022,Julia,Copacabana,-22.982939748122178,-43.19170128554106,Entire home/apt,811,1,0,,,2,165,0
707170434468702259,Apto novo e aconchegante em Copacabana,477841360,Joana,Copacabana,-22.9646551,-43.1769578,Entire home/apt,629,2,5,2022-11-30,1.88,1,324,5
2473669,Copacabana 02 single bed 03 blocks from beach,12029822,Leopoldo,Copacabana,-22.9647,-43.18295,Private room,704,2,15,2019-10-06,0.14,3,348,0
11937918,Loft prático. Posto 4- Copacabana.,63254604,Vinícius,Copacabana,-22.97386,-43.19134,Entire home/apt,601,2,106,2022-12-11,1.38,2,34,13
4161819,2 quartos com varanda no Leblon,113997985,HomeRio,Leblon,-22.98447,-43.22577,Entire home/apt,743,4,98,2020-03-17,0.99,25,5,0
589831855146336493,I08 Peaceful Condo 3BD IPanema 5m from Beach,14314998,Rio Unique,Ipanema,-22.9827,-43.212,Entire home/apt,3800,7,2,2022-10-13,0.54,27,341,2
11588861,Loftcopacabana,37563344,Ricardo,Copacabana,-22.97561,-43.19002,Entire home/apt,633,2,1,2018-02-11,0.02,1,355,0
10629272,LEBLON APART MODERNO / SERVIÇOS PONTO NOBRE,532498,Luis,Leblon,-22.9852,-43.22656,Entire home/apt,670,2,25,2022-09-12,0.31,44,283,7
10496664,Suíte Independente Copacabana a 5 min da praia,449677,Renato / Louri,Copacabana,-22.98075,-43.19346,Entire home/apt,230,6,0,,,8,87,0
35283142,Estúdio prático e silencioso entre Ipanema e Copa,96089534,Diego,Copacabana,-22.98393,-43.19425,Entire home/apt,686,2,33,2022-12-12,0.77,1,16,19
725466261124114472,"Top Rio - Comfort, Privacy and Beach",30165706,Yes Temporada,Copacabana,-22.96125,-43.17621,Entire home/apt,833,1,3,2022-11-14,1.64,48,280,3
14216305,Barra da Tijuca - Parque Olímpico - Rock in Rio,86340471,André,Jacarepaguá,-22.96908,-43.39725,Entire home/apt,199,1,32,2022-09-11,0.72,2,83,2
2107635,Rio/Flamengo: de frente/ocean view,4211720,Olivia,Flamengo,-22.92681,-43.17322,Entire home/apt,337,3,10,2019-03-08,0.1,1,183,0
682395349433630072,Apto Quarto  Sala com dependência 60m² perto praia,48720390,Fariza,Copacabana,-22.96316,-43.17718,Entire home/apt,528,1,0,,,11,365,0
41802241,Copacabana Melhor +Mais Central +Seguro Endereço,238544772,Cesar,Copacabana,-22.975763,-43.189629,Entire home/apt,8429,1,0,,,17,365,0
591921417213967142,"Apartamento encantador em Copacabana
Quadra do mar",8879201,Fatima,Copacabana,-22.97698,-43.19005,Entire home/apt,1171,5,1,2022-09-12,0.27,1,121,1
39420758,Sol.  nacente.,299574740,Mariana,Copacabana,-22.96381,-43.17775,Private room,950,2,2,2020-01-31,0.05,2,365,0
692946348414893463,Quarto em apto aconchegante a 1 minuto da praia,93637937,Kau,Recreio dos Bandeirantes,-23.02985,-43.47467,Private room,327,1,5,2022-12-09,1.28,2,131,5
53778671,Flat decorado coração do Leblon,435571482,Silvia,Leblon,-22.98178,-43.22214,Entire home/apt,700,3,0,,,1,28,0
4120936,"Casa aconchegante, ampla e segura no Leme",5954325,Ana,Copacabana,-22.96107,-43.17424,Entire home/apt,746,5,0,,,2,155,0
5254831,Copacabana 5☆ Rom♡ntic & Chic!,26795637,Andréa E Fernando,Copacabana,-22.963955536566687,-43.17653205512791,Entire home/apt,611,2,49,2022-12-14,0.54,2,46,14
15200572,Apartamento em Copacabana Rio de janeiro,36289458,Maria,Copacabana,-22.96763,-43.17884,Entire home/apt,501,3,3,2022-11-14,0.34,10,39,3
51557314,Sugar Loaf Postcard Loft,153721,Shushma,Botafogo,-22.9469,-43.18192,Entire home/apt,449,3,38,2022-12-17,2.26,27,52,35
745592989624600900,Máximo conforto no Leme,135144896,Lizandra,Leme,-22.9628806,-43.1703136,Entire home/apt,337,1,2,2022-12-18,2.0,1,216,2
21515599,Rio116 - Luxury penthouse overlooking Ipanema Beach,22805631,Latin Exclusive,Ipanema,-22.9847,-43.19948,Entire home/apt,12995,5,1,2021-10-12,0.07,43,346,0
781903105397950057,Camarote p o reveillon de Copa,74120782,Rosane,Copacabana,-22.9679941,-43.1800217,Entire home/apt,3029,3,0,,,4,90,0
5784006,Nice room in COPACABANA,30006795,Nara,Copacabana,-22.9855,-43.1921,Private room,120,2,4,2017-01-02,0.05,2,304,0
29799903,QUARTO SUITE PARA 3 pessoas,4832097,Celi,Copacabana,-22.97747,-43.18949,Private room,330,2,2,2022-09-12,0.51,7,363,2
53628034,Tiny beach apartment Leme/Copacabana,15024916,Micha,Leme,-22.962955,-43.170509,Entire home/apt,150,5,3,2022-11-17,0.78,3,75,3
710745475206515259,Loft na quadra da praia de Copacabana. Imperdível,131921348,Bruna,Copacabana,-22.96492,-43.17388,Entire home/apt,386,5,0,,,2,74,0
47329204,Pineapples Nsc501 | Copacabana Pet Friendly,371026651,Pineapples,Copacabana,-22.97883,-43.18958,Entire home/apt,1220,1,28,2022-12-20,1.21,84,321,21
544310363289346594,Charmoso no Leme,184594100,Eva,Leme,-22.96142,-43.16943,Entire home/apt,580,3,4,2022-09-07,0.37,1,0,4
31268886,Quarto grande individual em Copacabana praia,24865795,Octavia,Copacabana,-22.97707,-43.19013,Private room,364,3,16,2022-11-29,0.46,3,22,15
44541227,Impecável apto recém-reformado e linda decoração,156636821,Thaissa,Ipanema,-22.98423,-43.20177,Entire home/apt,900,2,5,2022-12-24,0.18,5,64,4
34543054,Estiloso 3 quartos para 6 pessoas no posto 5 em Copacabana!,74463624,Mozart,Copacabana,-22.97624,-43.19069,Entire home/apt,4370,1,52,2022-12-27,1.21,75,66,22
41693542,"Lindo  Apto luxo Av Atlântica , frente MARL!!",48720390,Fariza,Copacabana,-22.97798,-43.18802,Entire home/apt,4000,2,0,,,11,74,0
166972,O MELHOR ESTÚDIO DE  COPACABANA,795470,Luiz Otavio,Copacabana,-22.96614,-43.18401,Entire home/apt,416,3,4,2022-09-11,0.1,1,151,3
776163579109349809,Copacabana Frente Mar,39817386,Luzimar,Copacabana,-22.9761942,-43.1885401,Entire home/apt,680,3,0,,,7,299,0
4285718,Nice place in Copacabana,13337780,Jose Ignacio,Copacabana,-22.96422,-43.17781,Entire home/apt,226,5,124,2022-11-29,1.25,1,320,16
619283454025183138,"Omar do Rio: Bedroom and Living Room 150m from Copacabana Beach, 550m from Cardeal Arcoverde station with 250mbps Internet and Smart TV (PJ 145/1106)",6000862,Omar Do Rio,Copacabana,-22.96457,-43.17427,Entire home/apt,620,1,10,2022-11-21,1.35,125,313,10
51833395,Velinn Reserva Santa Teresa- Quarto Junior c/ café,419894206,Rede Reserva,Santa Teresa,-22.92411,-43.18765,Private room,515,1,20,2022-10-29,1.26,6,286,13
13750825,Apartamento ideal para as Olimpíadas,80120512,Jj,Jacarepaguá,-22.96905,-43.39163,Entire home/apt,999,15,0,,,1,83,0
54072346,Quarto e Sala fresco a uma quadra da praia de Copa,91654021,Daniel,Copacabana,-22.97655,-43.19121,Entire home/apt,789,5,1,2022-09-12,0.27,145,180,1
704391654718013245,Excelente 3 quartos 3 banheiros 2 vagas no Leblon,406555768,Maria Helena,Leblon,-22.981852,-43.2215648,Entire home/apt,1446,10,1,2022-09-11,0.27,7,18,1
54106382,Espaço do Lu. Aconchegante apartamento familiar .,318194413,Luciano,Coelho Neto,-22.8249,-43.35352,Private room,50,2,0,,,1,361,0
2727021,Lovely Garden Flat on Ipanema Beach Block,13955604,Louise,Ipanema,-22.98546,-43.2025,Entire home/apt,1169,4,122,2022-12-14,1.16,1,58,10
31716724,Apartamento Samba Rio Convention Suítes,237908659,Rodrigo,Jacarepaguá,-22.96296,-43.39969,Entire home/apt,229,2,63,2022-12-15,1.31,2,58,18
10413043,Cozy apartment in front of Olympic Park,27415051,Yussef,Barra da Tijuca,-22.97336,-43.396,Entire home/apt,371,2,49,2022-11-20,0.76,1,335,16
774106131676769413,Lindo apt Revelion,432197478,Karen,Leme,-22.96175,-43.16928,Entire home/apt,1600,7,0,,,2,310,0
10219577,Quarto e Sala em Copacabana,52512883,Eduardo,Copacabana,-22.97653,-43.19069,Entire home/apt,350,500,0,,,1,365,0
49967534,Localização excelente em Copacabana com 3 quartos,14102119,Tuila,Copacabana,-22.97732,-43.19165,Entire home/apt,1513,2,1,2022-03-02,0.1,2,155,1
767894674643990224,Apartamento Perfeito Copacabana!,432928289,Marcely,Copacabana,-22.96519,-43.17432,Entire home/apt,237,1,3,2022-12-18,3.0,4,323,3
605885686156625356,"Apartamento decorado, recém reformado!!",78948333,Marcella,Copacabana,-22.98102,-43.19428,Entire home/apt,506,2,0,,,1,4,0
31589784,Luxury penthouse with terrace in Ipanema,6786750,Matteo,Ipanema,-22.98416,-43.20394,Entire home/apt,1500,4,12,2022-09-11,0.26,32,124,7
757808213217113456,Rancho BH - Sítio com Piscina,358910511,Andressa,Santa Cruz,-22.94611,-43.65736,Entire home/apt,1200,1,0,,,1,349,0
18784741,"Studio em Ipanema, a 50 metros da praia",130142302,Aparecida,Ipanema,-22.98465,-43.21212,Entire home/apt,463,2,88,2022-12-13,1.35,1,325,25
13674208,Apt 2 Rooms - Barra-Rio Olympics -,79555286,Julio Cesar,Barra da Tijuca,-22.97484,-43.3978,Entire home/apt,400,1,25,2022-05-28,0.32,2,279,4
608390852751603299,Sofisticado da Barra da Tijuca .,47584281,Renato,Jacarepaguá,-22.97013,-43.39198,Entire home/apt,1142,3,1,2022-09-04,0.25,118,361,1
36985350,Simples conforto: Um cantinho especial em Copa!,273540117,Kenia,Copacabana,-22.96749,-43.18835,Private room,25959,1,38,2022-11-15,0.91,1,242,26
2530079,Comfy Room for 2 people (only $80!),12956129,Vanessa,Paciência,-22.92875,-43.63425,Private room,422,1,0,,,1,365,0
700396509368047642,Nice Flat in Copacabana/Ipanema,476481830,Julio Cesar,Copacabana,-22.98088,-43.19548,Entire home/apt,872,7,0,,,2,105,0
36302886,Simpatia e humildade com muita alegria!,273016822,Terezinha,Todos os Santos,-22.89668,-43.28788,Private room,60,1,42,2022-12-16,1.12,1,337,25
7912618,Flat in Copacabana,20370177,Sylvie,Copacabana,-22.96516,-43.17534,Entire home/apt,454,5,21,2022-09-13,0.25,13,304,6
2261512,Recentemente reformado por arquiteto e seguro!!,11548177,Nicole,Leblon,-22.98551,-43.22934,Entire home/apt,1543,4,21,2022-09-11,0.34,2,8,3
34536853,MAGNÍFICA CASA A BEIRA MAR NO JOÁ,83731252,Marcellus,Joá,-23.01485,-43.29557,Entire home/apt,1909,1,65,2022-12-23,1.7,2,318,46
47882476,Quarto privativo com wi-fi .,385726128,Charliny,Ramos,-22.85036,-43.25676,Private room,77,1,26,2022-11-29,2.34,1,175,26
54006732,APARTAMENTO BARRA DA TIJUCA 31,47584281,Renato,Jacarepaguá,-22.96786,-43.39043,Entire home/apt,800,1,1,2022-01-04,0.08,118,365,1
41394177,Condomínio Maayan Cidade Jardim Barra da Tijuca,71863056,Luciana,Jacarepaguá,-22.96808,-43.38696,Entire home/apt,2000,4,2,2022-09-12,0.06,1,89,1
22092074,"Apartamento, Santa Cruz-RJ, Completo e tranquilo",126618241,Reginaldo,Santa Cruz,-22.89925,-43.67792,Entire home/apt,101,1,58,2022-12-12,0.95,1,172,15
13459069,Quarto 2 pessoas na Penha. Ano Novo Copacabana,76915662,Soraya,Penha,-22.83313,-43.27772,Private room,250,1,2,2022-09-12,0.03,3,365,1
14461893,Estrelas Condominium - Indisponível no momento,73049122,Jamille,Jacarepaguá,-22.9675,-43.39177,Entire home/apt,400,15,1,2017-09-25,0.02,1,365,0
52422284,Espaçoso Quarto em Copacabana posto 4,56019554,Luciane,Copacabana,-22.97301,-43.19169,Private room,394,3,2,2022-01-01,0.14,2,175,1
760247463931270805,Suíte espaçosa próxima ao metrô,475055672,Thais,Irajá,-22.83783,-43.31908,Private room,200,2,0,,,2,81,0
567438251314199002,"Quarto para 1 pessoa. 
Ano Novo/Copacabana",76915662,Soraya,Penha,-22.83561,-43.28093,Private room,200,1,2,2022-09-13,0.32,3,364,2
548589198997122278,"Apartamento no Centro do Rio Lapa , perto Zona sul",501737,Alaide,Santa Teresa,-22.91526,-43.18988,Entire home/apt,150,10,3,2022-09-12,0.3,2,155,3
